Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2001,3,,82,6,Y,"$425,000",Mike Hinckley (minors),LHP,0.9,28.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,1.93,1.29,0.0,HS,"Moore HS (Moore, OK)",3
2000,3,,75,5,Y,"$2,000,000",Grady Sizemore (minors),OF,27.8,1101.0,4147.0,150.0,0.265,0.806,,,,,,,HS,"Cascade HS (Everett, WA)",3
1999,3,,90,6,Y,"$400,000",Drew McMillan (minors),C,,,,,,,,,,,,,HS,"El Dorado HS (Placentia, CA)",3
1998,3,,81,8,Y,"$250,000",*Clyde Williams (minors),1B,,,,,,,,,,,,,HS,"Seminole HS (Sanford, FL)",3
1998,3,,84,11,N,,Kevin Kelly (minors),3B,,,,,,,,,,,,,HS,"Gloucester Catholic HS (Gloucester City, NJ)",3
1997,3,,106,22,Y,,Josh Reding (minors),SS,,,,,,,,,,,,,JC,"Rancho Santiago College (Santa Ana, CA)",3
1996,3,,70,5,Y,,Joe Fraser (minors),RHP,,,,,,,,,,,,,HS,"Katella HS (Anaheim, CA)",3
1995,3,,87,28,Y,,Kenny James (minors),OF,,,,,,,,,,,,,HS,"Sebring HS (Sebring, FL)",3
1994,3,,84,21,Y,,Paul Ottavinia (minors),OF,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",3
1993,3,,90,18,Y,,Jason Baker (minors),RHP,,,,,,,,,,,,,HS,"Robert E. Lee HS (Midland, TX)",3
1992,3,,71,3,Y,,Everett Stull (minors),RHP,-0.7,26.0,12.0,0.0,0.083,0.237,26.0,2.0,5.0,6.59,1.92,0.0,4Yr,"Tennessee State University (Nashville, TN)",3
1991,3,,87,14,Y,,Jeff Hostetler (minors),RHP,,,,,,,,,,,,,JC,"Cleveland State Community College (Cleveland, TN)",3
1990,3,,84,11,Y,,Mike Mathile (minors),RHP,,,,,,,,,,,,,4Yr,"Wright State University (Dayton, OH)",3
1989,3,,70,10,Y,,Ron Krause (minors),SS,,,,,,,,,,,,,HS,"Eastlake North HS (Eastlake, OH)",3
1988,3,,76,19,Y,,Marquis Grissom (minors),OF,29.6,2165.0,8275.0,227.0,0.272,0.732,,,,,,,4Yr,"Florida Agricultural and Mechanical University (Tallahassee, FL)",3
1987,3,,70,12,Y,,John Vander Wal (minors),OF,6.2,1372.0,2751.0,97.0,0.261,0.792,,,,,,,4Yr,"Western Michigan University (Kalamazoo, MI)",3
1986,3,,70,15,Y,,Tony Welborn (minors),OF,,,,,,,,,,,,,4Yr,"Appalachian State University (Boone, NC)",3
1985,3,,62,8,Y,,Jeff Oller (minors),SS,,,,,,,,,,,,,HS,"Minden HS (Minden, LA)",3
1984,3,,67,13,N,,Kevin Garner (minors),RHP,,,,,,,,,,,,,HS,"Brazoswood HS (Clute, TX)",3
1983,3,,68,14,Y,,Randy Ray (minors),C,,,,,,,,,,,,,HS,"Minden HS (Minden, LA)",3
1982,3,,71,17,Y,,Timothy Thiessen (minors),SS,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",3
1981,3,,69,17,N,,Nelson Santovenia (minors),C,1.5,297.0,884.0,22.0,0.233,0.645,,,,,,,4Yr,"Miami Dade College, Kendall Campus (Miami, FL)",3
1980,3,,73,21,Y,,Greg Bargar (minors),RHP,-1.5,33.0,9.0,0.0,0.111,0.222,33.0,2.0,3.0,6.34,1.66,0.0,4Yr,"University of Arizona (Tucson, AZ)",3
1978,3,,61,9,Y,,Steven Michael (minors),OF,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",3
1977,3,,54,2,Y,,Scott Sanderson (minors),RHP,27.6,322.0,474.0,2.0,0.097,0.288,472.0,163.0,143.0,3.84,1.26,5.0,4Yr,"Vanderbilt University (Nashville, TN)",3
1976,3,,57,9,Y,,Dan Schatzeder (minors),LHP,10.2,401.0,242.0,5.0,0.24,0.642,504.0,69.0,68.0,3.74,1.32,10.0,4Yr,"University of Denver (Denver, CO)",3
1975,3,,58,10,Y,,Mitch Cipolla (minors),C,,,,,,,,,,,,,HS,"Martin Van Buren HS (Queens Village, NY)",3
1974,3,,57,9,N,,Dave Tobik (minors),RHP,3.5,1.0,0.0,0.0,,,196.0,14.0,23.0,3.7,1.28,28.0,4Yr,"Ohio University (Athens, OH)",3
1973,3,,56,8,Y,,Rickey Hughes (minors),1B,,,,,,,,,,,,,HS,"Gaston HS (Gadsden, AL)",3
1972,3,,53,5,Y,,Gary Carter (minors),C,70.1,2296.0,7971.0,324.0,0.263,0.773,,,,,,,HS,"Sunny Hills HS (Fullerton, CA)",3
1971,3,,52,4,Y,,Glen Tackitt (minors),LHP,,,,,,,,,,,,,HS,"S. H. Rider HS (Wichita Falls, TX)",3
1970,3,,51,3,Y,,Randolph Viefhaus (minors),1B,,,,,,,,,,,,,HS,"Lafayette HS (Ellisville, MS)",3
2023,4,,102,1,Y,"$500,000",Andrew Pinckney (minors),OF,,,,,,,,,,,,,4Yr,"University of Alabama (Tuscaloosa, AL)",4
2022,4,,111,5,Y,"$1,000,000",Brenner Cox (minors),OF,,,,,,,,,,,,,HS,"Rock Hill HS (Frisco, TX)",4
2021,4,,112,11,Y,"$500,000",Dustin Saenz (minors),P,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",4
2020,4,,123,22,Y,"$20,000",Brady Lindsly (minors),C,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",4
2019,4,,123,16,Y,"$464,500",Matt Cronin (minors),P,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",4
2018,4,,131,27,Y,"$550,000",Jake Irvin (minors),RHP,1.1,0.0,0.0,,,,24.0,3.0,7.0,4.61,1.42,0.0,4Yr,"University of Oklahoma (Norman, OK)",4
2017,4,,133,28,Y,"$150,000",Cole Freeman (minors),2B,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",4
2016,4,,124,18,Y,"$500,000",Nick Banks (minors),OF,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",4
2015,4,,134,29,Y,"$410,700",Mariano Rivera (minors),RHP,,,,,,,,,,,,,4Yr,"Iona College (New Rochelle, NY)",4
2014,4,,124,19,Y,"$400,000",Robbie Dickey (minors),RHP,,,,,,,,,,,,,JC,"Blinn College (Brenham, TX)",4
2013,4,,136,30,Y,"$364,300",Nick Pivetta (minors),RHP,8.2,88.0,111.0,0.0,0.081,0.195,196.0,50.0,59.0,4.86,1.35,3.0,JC,"New Mexico Junior College (Hobbs, NM)",4
2012,4,,144,16,Y,"$100,000",Brandon Miller (minors),OF,,,,,,,,,,,,,4Yr,"Samford University (Homewood, AL)",4
2011,4,,127,6,Y,"$325,000",Kylin Turnbull (minors),LHP,,,,,,,,,,,,,JC,"Santa Barbara City College (Santa Barbara, CA)",4
2010,4,,116,1,Y,"$2,000,000",A.J. Cole (minors),RHP,0.9,28.0,26.0,1.0,0.115,0.409,109.0,14.0,10.0,4.51,1.44,4.0,HS,"Oviedo HS (Oviedo, FL)",4
2009,4,,112,1,Y,"$270,000",A.J. Morris (minors),RHP,-0.1,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,6.3,1.7,0.0,4Yr,"Kansas State University (Manhattan, KS)",4
2008,4,,121,9,Y,"$475,000",Graham Hicks (minors),LHP,,,,,,,,,,,,,HS,"George Jenkins HS (Lakeland, FL)",4
2007,4,,130,6,Y,"$210,000",Derek Norris (minors),C,8.8,610.0,1967.0,63.0,0.23,0.684,,,,,,,HS,"Goddard HS (Goddard, KS)",4
2006,4,,121,15,Y,"$350,000",Glenn Gibson (minors),LHP,,,,,,,,,,,,,HS,"Center Moriches HS (Center Moriches, NY)",4
2005,4,,114,4,Y,"$386,000",Justin Maxwell (minors),OF,2.7,441.0,1057.0,41.0,0.22,0.702,,,,,,,4Yr,"University of Maryland (College Park, MD)",4
2004,4,,114,13,Y,"$290,000",Collin Balester (minors),RHP,-1.1,75.0,28.0,0.0,0.143,0.369,88.0,8.0,17.0,5.47,1.5,0.0,HS,"Huntington Beach HS (Huntington Beach, CA)",4
2003,4,,117,20,Y,"$250,000",Edgardo Baez (minors),OF,,,,,,,,,,,,,HS,"Jose S. Alegria (Dorado, Puerto Rico)",4
2002,4,,107,5,Y,,Jon Felfoldi (minors),LHP,,,,,,,,,,,,,JC,"Glendale Community College (Glendale, CA)",4
2001,4,,112,6,Y,,Nick Long (minors),RHP,,,,,,,,,,,,,HS,"Shaw HS (Columbus, GA)",4
2000,4,,105,5,Y,,Cliff Lee (minors),LHP,43.2,133.0,291.0,2.0,0.175,0.415,328.0,143.0,91.0,3.52,1.2,0.0,4Yr,"University of Arkansas (Fayetteville, AR)",4
1999,4,,120,6,Y,,Matthew Cepicky (minors),OF,-0.9,89.0,185.0,4.0,0.211,0.575,,,,,,,4Yr,"Missouri State University (Springfield, MO)",4
1998,4,,114,11,Y,,Bobby Castelli (minors),RHP,,,,,,,,,,,,,4Yr,"Eastern Illinois University (Charleston, IL)",4
1997,4,,136,22,N,,Ronte Langs (minors),OF,,,,,,,,,,,,,HS,"Whitehaven HS (Memphis, TN)",4
1996,4,,100,5,Y,,Christian Parker (minors),RHP,-0.3,0.0,0.0,0.0,,,1.0,0.0,1.0,21.0,3.0,0.0,4Yr,"University of Notre Dame (South Bend, IN)",4
1995,4,,115,28,Y,,J.D. Smart (minors),RHP,0.0,31.0,3.0,0.0,0.0,0.0,44.0,1.0,3.0,5.35,1.43,0.0,4Yr,"University of Texas at Austin (Austin, TX)",4
1994,4,,112,21,Y,,Jeremy Powell (minors),RHP,-0.8,34.0,41.0,0.0,0.171,0.447,35.0,5.0,16.0,5.84,1.61,0.0,HS,"Highlands HS (North Highlands, CA)",4
1993,4,,118,18,Y,,Ronnie Hall (minors),OF,,,,,,,,,,,,,HS,"Tustin HS (Tustin, CA)",4
1992,4,,99,3,Y,,Scott Gentile (minors),RHP,,,,,,,,,,,,,4Yr,"Western Connecticut State University (Danbury, CT)",4
1991,4,,113,14,Y,,Jim Austin (minors),3B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",4
1990,4,,112,13,Y,,Jeff Barry (minors),OF,-1.2,104.0,217.0,5.0,0.244,0.711,,,,,,,4Yr,"San Diego State University (San Diego, CA)",4
1989,4,,97,11,Y,,Brian Barnes (minors),LHP,3.3,110.0,107.0,0.0,0.14,0.354,116.0,14.0,22.0,3.94,1.4,3.0,4Yr,"Clemson University (Clemson, SC)",4
1988,4,,102,19,Y,,Scott Davison (minors),RHP,-0.2,0.0,0.0,0.0,,,8.0,0.0,0.0,8.1,1.65,0.0,HS,"Redondo Union HS (Redondo Beach, CA)",4
1987,4,,96,12,Y,,Boi Rodriguez (minors),3B,,,,,,,,,,,,,4Yr,"Indiana State University (Terre Haute, IN)",4
1986,4,,96,15,Y,,Kent Bottenfield (minors),RHP,6.7,268.0,191.0,0.0,0.162,0.353,292.0,46.0,49.0,4.54,1.46,10.0,HS,"Madison HS (Portland, OR)",4
1985,4,,88,8,Y,,Tony Candelino (minors),OF,,,,,,,,,,,,,HS,"Elizabeth HS (Elizabeth, NJ)",4
1984,4,,93,13,Y,,Gary Wayne (minors),LHP,2.4,86.0,2.0,0.0,0.5,1.0,231.0,14.0,14.0,3.93,1.37,4.0,4Yr,"University of Michigan (Ann Arbor, MI)",4
1983,4,,94,14,Y,,Charles Soma (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Irvine (Irvine, CA)",4
1982,4,,97,17,N,,Lloyd Martin (minors),LHP,,,,,,,,,,,,,4Yr,"Santa Clara University (Santa Clara, CA)",4
1981,4,,95,18,N,,Jeff Ledbetter (minors),1B,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",4
1980,4,,98,21,Y,,Tom Gorman (minors),LHP,0.0,126.0,14.0,0.0,0.071,0.143,126.0,12.0,10.0,4.34,1.3,0.0,4Yr,"Gonzaga University (Spokane, WA)",4
1979,4,,88,10,N,,John Russell (minors),C,-3.2,448.0,1087.0,34.0,0.225,0.653,1.0,0.0,0.0,0.0,0.0,0.0,HS,"Norman HS (Norman, OK)",4
1978,4,,87,9,Y,,Dave Hostetler (minors),1B,-0.2,255.0,818.0,37.0,0.229,0.72,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",4
1977,4,,80,2,Y,,Scott Anderson (minors),RHP,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",4
1976,4,,81,9,Y,,Bob Pate (minors),OF,-0.1,31.0,45.0,0.0,0.267,0.625,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",4
1975,4,,82,10,Y,,Andrew Dyes (minors),OF,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",4
1974,4,,81,9,Y,,Godfrey Evans (minors),SS,,,,,,,,,,,,,HS,"Morningside HS (Inglewood, CA)",4
1973,4,,80,8,Y,,Daniel Smith (minors),OF,,,,,,,,,,,,,HS,"Westchester HS (Los Angeles, CA)",4
1972,4,,77,5,Y,,Roger DeLazzer (minors),OF,,,,,,,,,,,,,HS,"Lake Park HS (Roselle, IL)",4
1971,4,,77,5,Y,,Dave Carey (minors),RHP,,,,,,,,,,,,,4Yr,"United States Military Academy (West Point, NY)",4
1970,4,,76,4,Y,,James Horsch (minors),RHP,,,,,,,,,,,,,HS,"Bellaire HS (Bellaire, TX)",4
1969,4,,94,22,Y,,John Reid (minors),SS,,,,,,,,,,,,,4Yr,"Colgate University (Hamilton, NY)",4
1968,4,,81,21,Y,,Michael Swain (minors),RHP,,,,,,,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",4
2023,5,,138,1,Y,"$350,000",Marcus Brown (minors),SS,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",5
2022,5,,141,5,Y,"$410,500",Jared McKenzie (minors),OF,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",5
2021,5,,143,11,Y,"$400,000",T.J. White (minors),OF,,,,,,,,,,,,,HS,"Paul M. Dorman HS (Roebuck, SC)",5
2020,5,,153,22,Y,"$100,000",Mitchell Parker (minors),P,,,,,,,,,,,,,JC,"San Jacinto College, North Campus (Houston, TX)",5
2019,5,,153,16,Y,"$500,000",Tyler Dyson (minors),P,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",5
2018,5,,161,27,Y,"$308,900",Gage Canning (minors),CF,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",5
2017,5,,163,28,Y,"$291,200",Brigham Hill (minors),RHP,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",5
2016,5,,154,18,Y,"$325,000",Daniel Johnson (minors),CF,-0.4,35.0,89.0,4.0,0.202,0.582,,,,,,,4Yr,"New Mexico State University (Las Cruces, NM)",5
2015,5,,164,29,Y,"$275,000",Taylor Hearn (minors),LHP,-1.2,3.0,0.0,0.0,,,101.0,12.0,15.0,5.35,1.48,1.0,4Yr,"Oklahoma Baptist University (Shawnee, OK)",5
2014,5,,154,19,Y,"$75,000",Drew Van Orden (minors),RHP,,,,,,,,,,,,,4Yr,"Duke University (Durham, NC)",5
2013,5,,166,30,Y,"$272,800",Austin Voth (minors),RHP,1.5,58.0,13.0,0.0,0.154,0.368,139.0,15.0,14.0,4.9,1.4,0.0,4Yr,"University of Washington (Seattle, WA)",5
2012,5,,174,16,Y,"$200,000",Spencer Kieboom (minors),C,0.5,53.0,125.0,2.0,0.232,0.646,,,,,,,4Yr,"Clemson University (Clemson, SC)",5
2011,5,,157,6,Y,"$161,100",Matt Skole (minors),3B,-0.7,31.0,83.0,1.0,0.217,0.567,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
2010,5,,146,1,Y,"$174,000",Jason Martinson (minors),SS,,,,,,,,,,,,,4Yr,"Texas State University (San Marcos, TX)",5
2009,5,,142,1,N,,Miguel Pena (minors),LHP,,,,,,,,,,,,,HS,"La Joya HS (La Joya, TX)",5
2008,5,,151,9,Y,"$376,000",Adrian Nieto (minors),C,-0.3,48.0,106.0,2.0,0.236,0.635,,,,,,,HS,"American Heritage HS (Plantation, FL)",5
2007,5,,160,6,Y,"$145,800",Brad Meyers (minors),RHP,,,,,,,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",5
2006,5,,151,15,Y,"$170,000",Cory VanAllen (minors),LHP,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",5
2005,5,,144,4,Y,"$187,500",Ryan DeLaughter (minors),OF,,,,,,,,,,,,,HS,"Billy C. Ryan HS (Denton, TX)",5
2004,5,,144,13,Y,"$190,000",Greg Bunn (minors),RHP,,,,,,,,,,,,,4Yr,"East Carolina University (Greenville, NC)",5
2003,5,,147,20,Y,"$180,000",Trey Webb (minors),SS,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",5
2002,5,,137,5,Y,,Anthony Pearson (minors),RHP,,,,,,,,,,,,,4Yr,"Jackson State University (Jackson, MS)",5
2001,5,,142,6,Y,,Reggie Fitzpatrick (minors),OF,,,,,,,,,,,,,HS,"McNair HS (Decatur, GA)",5
2000,5,,135,5,Y,,Tom Mitchell (minors),RHP,,,,,,,,,,,,,HS,"Bladenboro HS (Bladenboro, NC)",5
1999,5,,150,6,Y,,Pat Collins (minors),RHP,,,,,,,,,,,,,4Yr,"St. John's University (Queens, NY)",5
1998,5,,144,11,Y,,Ryan Lentz (minors),3B,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",5
1997,5,,166,22,Y,,Julio Perez (minors),RHP,,,,,,,,,,,,,HS,"Brito Miami Private School (Miami, FL)",5
1996,5,,130,5,N,,Tony Lawrence (minors),OF,,,,,,,,,,,,,4Yr,"Louisiana Tech University (Ruston, LA)",5
1995,5,,143,28,Y,,Brian Schneider (minors),C,6.8,1048.0,3165.0,67.0,0.247,0.689,,,,,,,HS,"Northampton HS (Northampton, PA)",5
1994,5,,140,21,Y,,Javier Vazquez (minors),RHP,45.6,296.0,560.0,1.0,0.204,0.478,450.0,165.0,160.0,4.22,1.25,0.0,HS,"Colegio Ponceno HS (Ponce, Puerto Rico)",5
1993,5,,146,18,Y,,Nate Brown (minors),LHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",5
1992,5,,127,3,Y,,Jon Saffer (minors),OF,,,,,,,,,,,,,HS,"Amphitheater HS (Tucson, AZ)",5
1991,5,,139,14,Y,,Mike Daniel (minors),C,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",5
1990,5,,139,12,Y,,Rick Clelland (minors),RHP,,,,,,,,,,,,,HS,"Buckeye North HS (Brilliant, OH)",5
1989,5,,124,11,Y,,Dan Hargis (minors),C,,,,,,,,,,,,,4Yr,"Eastern Illinois University (Charleston, IL)",5
1988,5,,128,19,Y,,Ty Woods (minors),3B,,,,,,,,,,,,,HS,"Hernando HS (Brooksville, FL)",5
1987,5,,122,12,Y,,Archi Cianfrocco (minors),SS,-4.0,500.0,1276.0,34.0,0.241,0.67,,,,,,,4Yr,"Purdue University (West Lafayette, IN)",5
1986,5,,122,15,Y,,Gene Harris (minors),RHP,-1.0,120.0,6.0,0.0,0.167,0.333,183.0,12.0,18.0,4.71,1.59,26.0,4Yr,"Tulane University (New Orleans, LA)",5
1985,5,,114,8,Y,,Leonard Kelly (minors),RHP,,,,,,,,,,,,,4Yr,"Tennessee State University (Nashville, TN)",5
1984,5,,119,13,Y,,Ben Abner (minors),OF,,,,,,,,,,,,,4Yr,"Georgia Southern University (Statesboro, GA)",5
1983,5,,120,14,Y,,Cliff Young (minors),LHP,0.6,0.0,0.0,0.0,,,49.0,5.0,4.0,4.25,1.49,1.0,HS,"Willis HS (Willis, TX)",5
1982,5,,123,17,Y,,Rene Gonzales (minors),SS,4.2,704.0,1539.0,19.0,0.239,0.634,1.0,0.0,0.0,0.0,0.0,0.0,4Yr,"California State University, Los Angeles (Los Angeles, CA)",5
1981,5,,121,18,N,,Phil Stephenson (minors),1B,-1.4,194.0,298.0,6.0,0.201,0.621,,,,,,,4Yr,"Wichita State University (Wichita, KS)",5
1980,5,,124,21,Y,,Roy Johnson (minors),OF,-0.5,36.0,70.0,1.0,0.171,0.525,,,,,,,4Yr,"Tennessee State University (Nashville, TN)",5
1979,5,,114,10,Y,,Jim Auten (minors),OF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",5
1978,5,,113,9,Y,,Steve Morrison (minors),3B,,,,,,,,,,,,,4Yr,"University of South Alabama (Mobile, AL)",5
1977,5,,106,2,Y,,Tim Raines (minors),SS,69.4,2502.0,8872.0,170.0,0.294,0.81,,,,,,,HS,"Seminole HS (Sanford, FL)",5
1976,5,,105,9,Y,,Carlton Roberts (minors),LHP,,,,,,,,,,,,,HS,"Cabrillo HS (Lompoc, CA)",5
1975,5,,106,10,Y,,Dale Halvarson (minors),RHP,,,,,,,,,,,,,,,5
1974,5,,105,9,Y,,Randy Fierbaugh (minors),RHP,,,,,,,,,,,,,4Yr,"Ashland University (Ashland, OH)",5
1973,5,,104,8,Y,,Bruce Shannon (minors),3B,,,,,,,,,,,,,4Yr,"Jacksonville University (Jacksonville, FL)",5
1972,5,,101,5,Y,,Dennis Blair (minors),RHP,3.4,62.0,109.0,0.0,0.128,0.303,62.0,19.0,25.0,3.69,1.46,0.0,HS,"Dwight D. Eisenhower HS (Rialto, CA)",5
1971,5,,102,5,Y,,Otto Kemper (minors),2B,,,,,,,,,,,,,HS,"Brenham HS (Brenham, TX)",5
1970,5,,101,4,Y,,Pat Scanlon (minors),3B,-0.3,120.0,219.0,4.0,0.187,0.571,,,,,,,HS,"Richfield HS (Richfield, MN)",5
1969,5,,118,22,Y,,Eliseo Pompa (minors),OF,,,,,,,,,,,,,HS,"Mission HS (Mission, TX)",5
1968,5,,105,21,N,,Frank Ward (minors),RHP,,,,,,,,,,,,,JC,"Southern Polytechnic State University (Marietta, GA)",5
2023,6,,165,1,Y,"$20,000",Gavin Dugas (minors),2B,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",6
2022,6,,171,5,Y,"$375,000",Nathaniel Ochoa Leyva (minors),SS,,,,,,,,,,,,,HS,"Notre Dame HS (Burlington, ON)",6
2021,6,,173,11,Y,"$200,000",Michael Kirian (minors),P,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",6
2019,6,,183,16,Y,"$200,000",Jackson Cluff (minors),SS,,,,,,,,,,,,,4Yr,"Brigham Young University (Provo, UT)",6
2018,6,,191,27,Y,"$200,000",Andrew Karp (minors),RHP,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",6
2017,6,,193,28,Y,"$226,100",Kyle Johnston (minors),RHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",6
2016,6,,184,18,Y,"$210,000",Tres Barrera (minors),C,0.0,57.0,145.0,2.0,0.228,0.623,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",6
2015,6,,194,29,Y,"$160,000",Matt Crownover (minors),LHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",6
2014,6,,184,19,Y,"$233,000",Austen Williams (minors),RHP,-0.3,12.0,0.0,0.0,,,12.0,0.0,1.0,10.8,2.2,0.0,4Yr,"Texas State University (San Marcos, TX)",6
2013,6,,196,30,Y,"$175,000",Cody Gunter (minors),3B,,,,,,,,,,,,,JC,"Grayson College (Denison, TX)",6
2012,6,,204,16,Y,"$100,000",Hayden Jennings (minors),CF,,,,,,,,,,,,,HS,"Evangel Christian Academy (Shreveport, LA)",6
2011,6,,187,6,Y,"$36,000",Taylor Hill (minors),RHP,-0.2,7.0,3.0,0.0,0.333,0.667,9.0,0.0,1.0,6.0,1.76,0.0,4Yr,"Vanderbilt University (Nashville, TN)",6
2010,6,,176,1,Y,"$125,000",Cole Leonida (minors),C,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",6
2009,6,,172,1,Y,"$125,000",Michael A. Taylor (minors),SS,11.3,969.0,2916.0,95.0,0.239,0.683,1.0,0.0,0.0,9.0,3.5,0.0,HS,"Westminster Academy (Fort Lauderdale, FL)",6
2008,6,,181,9,Y,"$110,000",Paul Demny (minors),RHP,,,,,,,,,,,,,JC,"Blinn College (Brenham, TX)",6
2007,6,,190,6,Y,"$1,800,000",Jack McGeary (minors),LHP,,,,,,,,,,,,,HS,"Roxbury Latin HS (West Roxbury, MA)",6
2006,6,,181,15,Y,"$147,500",Zech Zinicola (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",6
2005,6,,174,4,Y,"$152,000",Marco Estrada (minors),RHP,12.1,150.0,135.0,0.0,0.141,0.354,283.0,62.0,68.0,4.29,1.21,0.0,4Yr,"California State University, Long Beach (Long Beach, CA)",6
2004,6,,174,13,Y,"$160,000",Devin Ivany (minors),C,,,,,,,,,,,,,4Yr,"University of South Florida (Tampa, FL)",6
2003,6,,177,20,Y,"$120,000",Josh Whitesell (minors),1B,-0.5,53.0,115.0,2.0,0.2,0.665,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",6
2002,6,,167,5,Y,,Chad Chop (minors),1B,,,,,,,,,,,,,4Yr,"Vanguard University of Southern California (Costa Mesa, CA)",6
2001,6,,172,6,Y,,Josh Labandeira (minors),SS,-0.7,7.0,14.0,0.0,0.0,0.0,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",6
2000,6,,165,5,Y,,Shawn Hill (minors),RHP,1.7,35.0,45.0,0.0,0.067,0.259,45.0,10.0,18.0,4.69,1.44,0.0,HS,"Bishop Reding Catholic SS (Milton, ON)",6
1999,6,,180,6,Y,,Dominick Ambrosini (minors),OF,,,,,,,,,,,,,HS,"Connetquot HS (Bohemia, NY)",6
1998,6,,174,11,Y,,Wes Chisnall (minors),RHP,,,,,,,,,,,,,HS,"Etiwanda HS (Rancho Cucamonga, CA)",6
1997,6,,196,22,Y,,Scott Ackerman (minors),C,,,,,,,,,,,,,HS,"Oregon City HS (Oregon City, OR)",6
1996,6,,160,5,Y,,Karl Chatman (minors),OF,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",6
1995,6,,171,28,Y,,Ronney Daniels (minors),OF,,,,,,,,,,,,,HS,"Lake Wales HS (Lake Wales, FL)",6
1994,6,,168,21,Y,,Scott Forster (minors),LHP,-0.9,39.0,0.0,0.0,,,42.0,0.0,1.0,7.88,1.66,0.0,4Yr,"James Madison University (Harrisonburg, VA)",6
1993,6,,174,18,Y,,Jeff Foster (minors),3B,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",6
1992,6,,155,3,Y,,Jose Vidro (minors),2B,17.4,1418.0,5113.0,128.0,0.298,0.804,,,,,,,HS,"Blanca Malaret HS (Sabana Grande, Puerto Rico)",6
1991,6,,165,14,Y,,Derrick White (minors),1B,-1.8,76.0,116.0,3.0,0.181,0.503,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",6
1990,6,,166,12,Y,,Steve Long (minors),RHP,,,,,,,,,,,,,4Yr,"St. Xavier University (Orland Park, IL)",6
1989,6,,150,10,Y,,Pete Young (minors),RHP,0.1,17.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,3.86,1.21,0.0,4Yr,"Mississippi State University (Mississippi State, MS)",6
1988,6,,154,19,Y,,Tim Laker (minors),C,-2.0,281.0,651.0,11.0,0.226,0.602,2.0,0.0,0.0,0.0,2.0,0.0,JC,"Oxnard College (Oxnard, CA)",6
