Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1982,3,,79,25,Y,,Daniel Scarpetta (minors),LHP,,,,,,,,,,,,,HS,"Auburn HS (Rockford, IL)",3
1981,3,,72,20,Y,,Dan Davidsmeier (minors),SS,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",3
1980,3,,76,24,Y,,Maury Ornest (minors),3B,,,,,,,,,,,,,4Yr,"University of California, Santa Barbara (Santa Barbara, CA)",3
1979,3,,75,23,Y,,Jon Hansen (minors),OF,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",3
1978,3,,60,8,Y,,Rickey Keeton (minors),RHP,-0.2,0.0,0.0,0.0,,,22.0,3.0,2.0,4.95,1.6,0.0,4Yr,"Southern Illinois University Carbondale (Carbondale, IL)",3
1977,3,,55,3,Y,,Stan Davis (minors),1B,,,,,,,,,,,,,HS,"Halifax HS (Nathalie, VA)",3
1976,3,,52,4,N,,Scott Gardner (minors),RHP,,,,,,,,,,,,,HS,"Monterey HS (Lubbock, TX)",3
1975,3,,53,5,Y,,Alvin Edge (minors),RHP,,,,,,,,,,,,,HS,"Crawford HS (San Diego, CA)",3
1974,3,,54,6,N,,Tom Van Der Meersche (minors),RHP,,,,,,,,,,,,,HS,"Everett HS (Everett, WA)",3
1973,3,,51,3,Y,,Garry Conn (minors),RHP,,,,,,,,,,,,,HS,"Bentley HS (Flint, MI)",3
1972,3,,54,6,Y,,Roger Alexander (minors),RHP,,,,,,,,,,,,,HS,"Norman HS (Norman, OK)",3
1970,3,,52,4,Y,,Price Thomas (minors),OF,,,,,,,,,,,,,HS,"Shaw HS (Mobile, AL)",3
2023,4,,119,18,Y,"$247,500",Jason Woodward (minors),P,,,,,,,,,,,,,4Yr,"Florida Gulf Coast University (Fort Myers, FL)",4
2022,4,,132,26,Y,"$347,500",Matt Wood (minors),C,,,,,,,,,,,,,4Yr,"Pennsylvania State University (State College, PA)",4
2021,4,,116,15,Y,"$495,000",Logan Henderson (minors),P,,,,,,,,,,,,,JC,"McLennan Community College (Waco, TX)",4
2020,4,,121,20,Y,"$150,000",Joey Wiemer (minors),OF,0.9,132.0,367.0,13.0,0.204,0.645,,,,,,,4Yr,"University of Cincinnati (Cincinnati, OH)",4
2019,4,,133,26,Y,"$325,000",Nick Kahle (minors),C,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",4
2018,4,,125,21,Y,"$520,000",Aaron Ashby (minors),LHP,-0.9,12.0,2.0,0.0,0.0,0.333,40.0,5.0,12.0,4.47,1.37,2.0,JC,"Crowder College (Neosho, MO)",4
2017,4,,114,9,Y,"$500,000",Brendan Murphy (minors),LHP,,,,,,,,,,,,,HS,"Mundelein HS (Mundelein, IL)",4
2016,4,,111,5,Y,"$536,400",Corbin Burnes (minors),RHP,13.5,86.0,59.0,0.0,0.17,0.379,167.0,45.0,27.0,3.26,1.05,2.0,4Yr,"Saint Mary's College of California (Moraga, CA)",4
2015,4,,121,16,Y,"$450,000",Demi Orimoloye (minors),RF,,,,,,,,,,,,,HS,"St. Matthew Catholic SS (Orleans, ON)",4
2014,4,,116,11,Y,"$400,000",Troy Stokes Jr. (minors),CF,0.0,8.0,18.0,0.0,0.111,0.367,,,,,,,HS,"Calvert Hall College HS (Towson, MD)",4
2013,4,,122,16,Y,"$400,000",Taylor Williams (minors),RHP,-1.3,80.0,5.0,0.0,0.2,0.4,97.0,3.0,5.0,5.29,1.56,6.0,4Yr,"Kent State University (Kent, OH)",4
2012,4,,155,27,Y,"$250,000",Tyler Wagner (minors),RHP,0.1,6.0,5.0,0.0,0.0,0.0,6.0,1.0,2.0,4.94,1.69,0.0,4Yr,"University of Utah (Salt Lake City, UT)",4
2011,4,,131,10,Y,"$213,300",Nick Ramirez (minors),1B,1.5,15.0,4.0,0.0,0.0,0.0,96.0,7.0,7.0,4.04,1.34,1.0,4Yr,"California State University, Fullerton (Fullerton, CA)",4
2010,4,,129,14,Y,"$218,700",Hunter Morris (minors),1B,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",4
2009,4,,136,25,Y,"$700,000",Brooks Hall (minors),RHP,,,,,,,,,,,,,HS,"T. L. Hanna HS (Anderson, SC)",4
2008,4,,128,16,Y,"$247,000",Josh Romanski (minors),LHP,,,,,,,,,,,,,4Yr,"University of San Diego (San Diego, CA)",4
2007,4,,131,7,Y,"$207,000",Eric Farris (minors),2B,-0.1,14.0,9.0,0.0,0.111,0.311,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",4
2006,4,,122,16,Y,"$282,000",Evan Anundsen (minors),RHP,,,,,,,,,,,,,HS,"Columbine HS (Littleton, CO)",4
2005,4,,115,5,Y,"$226,000",Mat Gamel (minors),3B,-0.2,106.0,240.0,6.0,0.229,0.672,,,,,,,JC,"Chipola College (Marianna, FL)",4
2004,4,,106,5,Y,"$320,000",Josh Baker (minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",4
2003,4,,99,2,Y,"$295,000",Charlie Fermaint (minors),OF,,,,,,,,,,,,,HS,"Jose S. Alegria (Dorado, Puerto Rico)",4
2002,4,,109,7,Y,,Nic Carter (minors),OF,,,,,,,,,,,,,4Yr,"Campbell University (Buies Creek, NC)",4
2001,4,,118,12,Y,,Brad Nelson (minors),1B,-0.3,28.0,28.0,0.0,0.071,0.304,,,,,,,HS,"Bishop Garrigan HS (Algona, IA)",4
2000,4,,111,11,Y,,Eric Henderson (minors),LHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",4
1999,4,,124,10,Y,,Travis Horne (minors),LHP,,,,,,,,,,,,,HS,"First Coast HS (Jacksonville, FL)",4
1998,4,,116,13,N,,Rhett Parrott (minors),RHP,,,,,,,,,,,,,HS,"Northwest Whitfield HS (Tunnel Hill, GA)",4
1997,4,,127,13,Y,,Tom Warren (minors),OF,,,,,,,,,,,,,HS,"Westchester HS (Los Angeles, CA)",4
1996,4,,103,8,N,,Josh Hancock (minors),RHP,0.7,97.0,24.0,0.0,0.083,0.298,102.0,9.0,7.0,4.2,1.32,1.0,HS,"Vestavia Hills HS (Vestavia Hills, AL)",4
1995,4,,96,9,N,,Jeff Alfano (minors),C,,,,,,,,,,,,,HS,"Mount Whitney HS (Visalia, CA)",4
1994,4,,95,4,Y,,Darrell Nicholas (minors),OF,,,,,,,,,,,,,4Yr,"University of New Orleans (New Orleans, LA)",4
1993,4,,123,23,Y,,Shane Sheldon (minors),RHP,,,,,,,,,,,,,4Yr,"Gordon State College (Barnesville, GA)",4
1992,4,,108,12,Y,,Kevin Kloek (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Northridge (Los Angeles, CA)",4
1991,4,,104,5,Y,,Mike Harris (minors),1B,,,,,,,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",4
1990,4,,115,16,Y,,Donnie Blair (minors),RHP,,,,,,,,,,,,,HS,"Wabash HS (Wabash, IN)",4
1989,4,,104,18,Y,,Bill Brakeley (minors),LHP,,,,,,,,,,,,,4Yr,"University of Delaware (Newark, DE)",4
1988,4,,107,24,Y,,Ken Kremer (minors),1B,,,,,,,,,,,,,4Yr,"Rider University (Lawrenceville, NJ)",4
1987,4,,97,13,Y,,Larry Carter (minors),RHP,,,,,,,,,,,,,HS,"Plant City HS (Plant City, FL)",4
1986,4,,87,6,Y,,David Woodhouse (minors),RHP,,,,,,,,,,,,,HS,"Bonita Vista HS (Chula Vista, CA)",4
1985,4,,81,1,Y,,Billy Bates (minors),2B,-0.1,29.0,48.0,0.0,0.125,0.335,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",4
1984,4,,98,18,Y,,Rod Zeratsky (minors),C,,,,,,,,,,,,,4Yr,"Indiana State University (Terre Haute, IN)",4
1983,4,,106,26,Y,,Mike Birkbeck (minors),RHP,0.8,5.0,8.0,0.0,0.25,0.65,54.0,12.0,19.0,4.86,1.52,0.0,4Yr,"University of Akron (Akron, OH)",4
1982,4,,105,25,Y,,Alan Cartwright (minors),OF,,,,,,,,,,,,,4Yr,"Southeastern Oklahoma State University (Durant, OK)",4
1981,4,,98,21,Y,,Bruce Williams (minors),RHP,,,,,,,,,,,,,HS,"West Linn HS (West Linn, OR)",4
1980,4,,84,7,N,,*Matt Williams (minors),RHP,0.4,0.0,0.0,0.0,,,10.0,3.0,2.0,5.29,1.47,0.0,4Yr,"Rice University (Houston, TX)",4
1980,4,,102,25,Y,,Butch Kirby (minors),SS,,,,,,,,,,,,,HS,"Arundel HS (Gambrills, MD)",4
1979,4,,101,23,Y,,Rick Kranitz (minors),RHP,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",4
1978,4,,86,8,Y,,Rich Olsen (minors),RHP,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",4
1977,4,,81,3,Y,,Jerry Jenkins (minors),RHP,,,,,,,,,,,,,HS,"Royal HS (Simi Valley, CA)",4
1976,4,,76,4,Y,,Terry Shoebridge (minors),C,,,,,,,,,,,,,HS,"Lyndhurst HS (Lyndhurst, NJ)",4
1975,4,,77,5,Y,,Gregory Anderson (minors),OF,,,,,,,,,,,,,HS,"North Riverside HS (Riverside, CA)",4
1974,4,,78,6,Y,,Barry Cort (minors),RHP,0.5,0.0,0.0,0.0,,,7.0,1.0,1.0,3.33,1.4,0.0,HS,"C. Leon King HS (Tampa, FL)",4
1973,4,,75,3,Y,,Mark Plunkett (minors),RHP,,,,,,,,,,,,,HS,"Edmonds HS (Edmonds, WA)",4
1972,4,,78,6,N,,Ronnie Pearce (minors),RHP,,,,,,,,,,,,,HS,"Gordon HS (Douglasville, GA)",4
1971,4,,76,4,Y,,Robert Dunn (minors),OF,,,,,,,,,,,,,HS,"Kennett HS (Kennett Square, PA)",4
1970,4,,77,5,Y,,Jerry O'Neill (minors),LHP,,,,,,,,,,,,,HS,"St. Agnes Boys HS (New York, NY)",4
1969,4,,93,21,Y,,Stephen Harvey (minors),RHP,,,,,,,,,,,,,HS,"Ingraham HS (Seattle, WA)",4
1968,4,,82,22,Y,,Marty West (minors),C,,,,,,,,,,,,,HS,"Rock Hill HS (Rock Hill, SC)",4
2023,5,,155,18,Y,"$322,500",Ryan Birchard (minors),P,,,,,,,,,,,,,JC,"Niagara County Community College (Sanborn, NY)",5
2022,5,,162,26,Y,"$150,000",Will Rudy (minors),P,,,,,,,,,,,,,4Yr,"California State Polytechnic University, Pomona (Pomona, CA)",5
2021,5,,147,15,Y,"$272,500",Ethan Murray (minors),SS,,,,,,,,,,,,,4Yr,"Duke University (Durham, NC)",5
2020,5,,151,20,Y,"$300,000",Hayden Cantrelle (minors),SS,,,,,,,,,,,,,4Yr,"University of Louisiana at Lafayette (Lafayette, LA)",5
2019,5,,163,26,Y,"$397,500",Thomas Dillard (minors),C,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",5
2018,5,,155,21,Y,"$327,100",Justin Jarvis (minors),RHP,,,,,,,,,,,,,HS,"Lake Norman HS (Mooresville, NC)",5
2017,5,,144,9,Y,"$500,000",Nick Egnatuk (minors),3B,,,,,,,,,,,,,HS,"Immaculata HS (Somerville, NJ)",5
2016,5,,141,5,Y,"$401,700",Zack Brown (minors),RHP,,,,,,,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",5
2015,5,,151,16,Y,"$40,000",Blake Allemand (minors),SS,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",5
2014,5,,146,11,Y,"$50,000",Dustin DeMuth (minors),3B,,,,,,,,,,,,,4Yr,"Indiana University Bloomington (Bloomington, IN)",5
2013,5,,152,16,Y,"$250,000",Josh Uhen (minors),RHP,,,,,,,,,,,,,4Yr,"University of Wisconsin-Milwaukee (Milwaukee, WI)",5
2012,5,,185,27,Y,"$285,000",Damien Magnifico (minors),RHP,0.0,3.0,0.0,0.0,,,4.0,0.0,0.0,5.4,2.1,0.0,4Yr,"University of Oklahoma (Norman, OK)",5
2011,5,,161,10,Y,"$500,000",Michael Reed (minors),CF,-0.1,26.0,43.0,0.0,0.186,0.432,,,,,,,HS,"Leander HS (Leander, TX)",5
2010,5,,159,14,Y,"$157,500",Matt Miller (minors),RHP,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",5
2009,5,,166,25,Y,"$400,000",D' Vontrey Richardson (minors),RF,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",5
2008,5,,158,16,Y,"$176,000",Maverick Lasker (minors),RHP,,,,,,,,,,,,,HS,"Sandra Day O'Connor HS (Phoenix, AZ)",5
2007,5,,161,7,Y,"$144,900",Caleb Gindl (minors),OF,0.0,65.0,151.0,5.0,0.232,0.739,,,,,,,HS,"Pace HS (Pace, FL)",5
2006,5,,152,16,Y,"$166,000",Chris Errecart (minors),OF,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",5
2005,5,,145,5,Y,"$180,000",Kevin Roberts (minors),RHP,,,,,,,,,,,,,4Yr,"University of Houston (Houston, TX)",5
2004,5,,136,5,Y,"$210,000",Angel Salome (minors),C,,3.0,3.0,0.0,0.0,0.0,,,,,,,HS,"George Washington HS (New York, NY)",5
2003,5,,129,2,Y,"$228,500",Bryan Opdyke (minors),C,,,,,,,,,,,,,HS,"Catalina Foothills HS (Tucson, AZ)",5
2002,5,,139,7,N,,Jarrad Page (minors),SS,,,,,,,,,,,,,HS,"San Leandro HS (San Leandro, CA)",5
2001,5,,148,12,Y,,Judd Richardson (minors),RHP,,,,,,,,,,,,,4Yr,"Miami University of Ohio (Oxford, OH)",5
2000,5,,141,11,Y,,Jason Belcher (minors),C,,,,,,,,,,,,,HS,"Walnut Ridge HS (Walnut Ridge, AR)",5
1999,5,,154,10,Y,,Dustin Lansford (minors),RHP,,,,,,,,,,,,,JC,"McLennan Community College (Waco, TX)",5
1998,5,,146,13,Y,,Chris Pine (minors),RHP,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",5
1997,5,,157,13,Y,,Frank Candela (minors),OF,,,,,,,,,,,,,HS,"Peabody Veterans Memorial HS (Peabody, MA)",5
1996,5,,133,8,Y,,Phil Kendall (minors),C,,,,,,,,,,,,,HS,"Jasper HS (Jasper, IN)",5
1995,5,,124,9,Y,,Jared Camp (minors),RHP,,,,,,,,,,,,,JC,"Indian River State College (Fort Pierce, FL)",5
1994,5,,123,4,Y,,Steve Woodard (minors),RHP,3.3,89.0,126.0,0.0,0.119,0.315,162.0,32.0,36.0,4.94,1.4,0.0,HS,"Hartselle HS (Hartselle, AL)",5
1993,5,,151,23,Y,,Steve Duda (minors),RHP,,,,,,,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",5
1992,5,,136,12,Y,,Dan Kyslinger (minors),RHP,,,,,,,,,,,,,4Yr,"Western Carolina University (Cullowhee, NC)",5
1991,5,,130,5,N,,Nomar Garciaparra (minors),SS,44.3,1434.0,5586.0,229.0,0.313,0.882,,,,,,,HS,"St. John Bosco HS (Bellflower, CA)",5
1990,5,,142,15,Y,,Duane Singleton (minors),OF,-1.1,33.0,87.0,0.0,0.126,0.321,,,,,,,,,5
1989,5,,131,18,Y,,Jay Zimbauer (minors),RHP,,,,,,,,,,,,,HS,"Andrew HS (Orland Hills, IL)",5
1988,5,,133,24,Y,,Pat Listach (minors),SS,4.3,503.0,1772.0,5.0,0.251,0.626,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",5
1987,5,,123,13,Y,,Steve Sparks (minors),RHP,10.2,39.0,41.0,0.0,0.122,0.289,270.0,59.0,76.0,4.88,1.49,3.0,4Yr,"Sam Houston State University (Huntsville, TX)",5
1986,5,,113,6,Y,,Brian Stone (minors),RHP,,,,,,,,,,,,,4Yr,"University of New Haven (West Haven, CT)",5
1985,5,,107,1,Y,,Todd Brown (minors),OF,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",5
1984,5,,124,18,Y,,Jim Larsen (minors),OF,,,,,,,,,,,,,HS,"Eldorado HS (Las Vegas, NV)",5
1983,5,,132,26,Y,,Joey Meyer (minors),1B,-0.1,156.0,474.0,18.0,0.251,0.716,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",5
1982,5,,131,25,Y,,Archie Shamblin (minors),RHP,,,,,,,,,,,,,HS,"Mohave HS (Bullhead City, AZ)",5
1981,5,,106,3,Y,,*Collin Tanabe (minors),C,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",5
1981,5,,124,21,Y,,Bill Wegman (minors),RHP,17.8,4.0,0.0,0.0,,,262.0,81.0,90.0,4.16,1.29,2.0,HS,"Oak Hills HS (Cincinnati, OH)",5
1980,5,,128,25,Y,,Gerald Miller (minors),1B,,,,,,,,,,,,,4Yr,"Southern Illinois University Carbondale (Carbondale, IL)",5
1979,5,,127,23,Y,,Andy Beene (minors),RHP,-1.0,0.0,0.0,0.0,,,6.0,0.0,2.0,10.45,1.98,0.0,4Yr,"Baylor University (Waco, TX)",5
1978,5,,112,8,Y,,Tim Cook (minors),RHP,,,,,,,,,,,,,4Yr,"Newberry College (Newberry, SC)",5
1977,5,,107,3,N,,Michael Breslin (minors),RHP,,,,,,,,,,,,,HS,"Bellaire HS (Bellaire, TX)",5
1976,5,,100,4,Y,,John Roesch (minors),LHP,,,,,,,,,,,,,HS,"El Capitan HS (Lakeside, CA)",5
1975,5,,101,5,N,,Robert Hely (minors),SS,,,,,,,,,,,,,HS,"Fort Lauderdale HS (Fort Lauderdale, FL)",5
1974,5,,102,6,Y,,Gary Beare (minors),RHP,-0.3,0.0,0.0,0.0,,,23.0,5.0,6.0,5.15,1.6,0.0,4Yr,"California State University, Long Beach (Long Beach, CA)",5
1973,5,,99,3,Y,,Michael Gilbert (minors),2B,,,,,,,,,,,,,HS,"Hartsville HS (Hartsville, SC)",5
1972,5,,102,6,Y,,Rick Richardson (minors),1B,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",5
1971,5,,101,4,Y,,Charlie Moore (minors),C,10.3,1334.0,4033.0,36.0,0.261,0.675,,,,,,,HS,"Minor HS (Adamsville, AL)",5
1970,5,,102,5,Y,,Carl Austerman (minors),RHP,,,,,,,,,,,,,HS,"Glendale HS (Glendale, AZ)",5
1969,5,,117,21,Y,,Gary Martz (minors),OF,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,HS,"West Valley HS (Spokane, WA)",5
1968,5,,106,22,Y,,Greg Brosterhous (minors),SS,,,,,,,,,,,,,HS,"Klamath Union HS (Klamath Falls, OR)",5
2023,6,,182,18,Y,"$1,350,000",Cooper Pratt (minors),SS,,,,,,,,,,,,,HS,"Magnolia Heights HS (Senatobia, MS)",6
2022,6,,192,26,Y,"$97,500",Tyler Woessner (minors),P,,,,,,,,,,,,,JC,"Central Arizona College (Coolidge, AZ)",6
2021,6,,177,15,Y,"$250,000",Carlos Rodriguez (minors),P,,,,,,,,,,,,,JC,"Florida SouthWestern State College (Fort Myers, FL)",6
2019,6,,193,26,Y,"$242,400",Nick Bennett (minors),P,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",6
2018,6,,185,21,Y,"$135,000",Drew Rasmussen (minors),RHP,5.9,18.0,4.0,0.0,0.25,0.5,83.0,20.0,10.0,2.97,1.09,1.0,4Yr,"Oregon State University (Corvallis, OR)",6
2017,6,,174,9,Y,"$210,000",Devin Hairston (minors),SS,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",6
2016,6,,171,5,Y,"$550,600",Payton Henry (minors),C,-0.1,20.0,43.0,0.0,0.186,0.523,,,,,,,HS,"Pleasant Grove HS (Pleasant Grove, UT)",6
2015,6,,181,16,Y,"$250,000",Eric Hanhold (minors),RHP,-0.3,5.0,0.0,0.0,,,13.0,0.0,0.0,7.11,1.66,0.0,4Yr,"University of Florida (Gainesville, FL)",6
2014,6,,176,11,Y,,David Burkhalter (minors),RHP,,,,,,,,,,,,,HS,"Ruston HS (Ruston, LA)",6
2013,6,,182,16,Y,"$30,000",Garrett Cooper (minors),1B,4.2,481.0,1628.0,56.0,0.268,0.772,,,,,,,4Yr,"Auburn University (Auburn, AL)",6
2012,6,,215,27,Y,"$157,400",Angel Ortega (minors),SS,,,,,,,,,,,,,HS,"International Baseball Academy (Ceiba, Puerto Rico)",6
2011,6,,191,10,Y,"$150,000",Daniel Keller (minors),RHP,,,,,,,,,,,,,HS,"Newbury Park HS (Thousand Oaks, CA)",6
2010,6,,189,14,Y,"$125,000",Cody Hawn (minors),3B,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",6
2009,6,,196,25,Y,"$15,000",Hiram Burgos (minors),RHP,-0.8,6.0,8.0,0.0,0.125,0.25,6.0,1.0,2.0,6.44,1.67,0.0,4Yr,"Bethune-Cookman University (Daytona Beach, FL)",6
2008,6,,188,16,Y,"$131,500",Jose Duran (minors),SS,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",6
2007,6,,191,7,Y,"$123,300",Dan Merklinger (minors),LHP,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",6
2006,6,,182,16,Y,"$31,500",Brae Wright (minors),LHP,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",6
2005,6,,175,5,Y,"$30,000",Steve Hammond (minors),LHP,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",6
2004,6,,166,5,Y,"$159,000",Stephen Chapman (minors),OF,,,,,,,,,,,,,HS,"Marianna HS (Marianna, FL)",6
2003,6,,159,2,Y,"$175,000",Robert Wooley (minors),RHP,,,,,,,,,,,,,HS,"Taylor HS (Kokomo, IN)",6
2002,6,,169,7,Y,,Khalid Ballouli (minors),RHP,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",6
2001,6,,178,12,Y,,Calvin Carpenter (minors),RHP,,,,,,,,,,,,,HS,"Natchitoches Central HS (Natchitoches, LA)",6
2000,6,,171,11,Y,,Brian Hicks (minors),OF,,,,,,,,,,,,,HS,"Natchitoches Central HS (Natchitoches, LA)",6
1999,6,,184,10,Y,,Mark Ernster (minors),2B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",6
1998,6,,176,13,Y,,Bill Hall (minors),SS,9.6,1053.0,3334.0,125.0,0.248,0.744,1.0,0.0,0.0,0.0,0.0,0.0,HS,"Nettleton HS (Nettleton, MS)",6
1997,6,,187,13,Y,,Jake Eye (minors),RHP,,,,,,,,,,,,,4Yr,"Ohio University (Athens, OH)",6
1996,6,,163,8,Y,,Paul Stewart (minors),RHP,,,,,,,,,,,,,HS,"Garner HS (Garner, NC)",6
1995,6,,152,9,Y,,Toby Kominek (minors),OF,,,,,,,,,,,,,4Yr,"Central Michigan University (Mount Pleasant, MI)",6
1994,6,,151,4,Y,,Roberto Lopez (minors),2B,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",6
1993,6,,179,23,Y,,Josh Zwisler (minors),C,,,,,,,,,,,,,HS,"St. Vincent-St. Mary HS (Akron, OH)",6
1992,6,,164,12,Y,,Scott Karl (minors),LHP,8.7,83.0,134.0,2.0,0.142,0.411,178.0,54.0,56.0,4.81,1.53,0.0,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",6
1991,6,,156,5,Unk,,Cecil Rodriques (minors),OF,,,,,,,,,,,,,JC,"Indian River State College (Fort Pierce, FL)",6
1990,6,,169,15,Y,,Tom McGraw (minors),LHP,0.1,2.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.8,0.0,4Yr,"Washington State University (Pullman, WA)",6
1989,6,,157,17,Y,,Tony Diggs (minors),2B,,,,,,,,,,,,,4Yr,"University of North Florida (Jacksonville, FL)",6
1988,6,,159,24,Y,,Greg Landry (minors),RHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",6
1987,6,,149,13,Y,,Charlie Montoyo (minors),2B,0.0,4.0,5.0,0.0,0.4,1.0,,,,,,,4Yr,"Louisiana Tech University (Ruston, LA)",6
1986,6,,139,6,Y,,George Canale (minors),1B,0.0,44.0,73.0,4.0,0.164,0.66,,,,,,,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",6
1985,6,,133,1,Y,,Robert Tinkey (minors),3B,,,,,,,,,,,,,4Yr,"West Liberty University (West Liberty, WV)",6
1984,6,,150,18,Y,,Mike Frew (minors),RHP,,,,,,,,,,,,,4Yr,"Bradley University (Peoria, IL)",6
1983,6,,158,26,Y,,Kerry Everett (minors),3B,,,,,,,,,,,,,4Yr,"Point Loma Nazarene University (San Diego, CA)",6
1982,6,,157,25,Y,,Billy Jo Robidoux (minors),1B,-2.4,173.0,468.0,5.0,0.209,0.599,,,,,,,HS,"Ware HS (Ware, MA)",6
1981,6,,150,21,Y,,Rich Embser (minors),LHP,,,,,,,,,,,,,4Yr,"Bloomfield College (Bloomfield, NJ)",6
1980,6,,154,25,Y,,Randy Ready (minors),2B,10.9,777.0,2110.0,40.0,0.259,0.745,,,,,,,4Yr,"Colorado Mesa University (Grand Junction, CO)",6
1979,6,,153,23,Y,,Karl McKay (minors),RHP,,,,,,,,,,,,,HS,"Lafayette HS (Wildwood, MO)",6
1978,6,,138,8,Y,,Steven Gibson (minors),P,,,,,,,,,,,,,HS,"John F. Kennedy HS (Granada Hills, CA)",6
1977,6,,133,3,Y,,Bill Foley (minors),C,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",6
1976,6,,124,4,Y,,Andrew Pascarella (minors),2B,,,,,,,,,,,,,4Yr,"University of Wisconsin at Madison (Madison, WI)",6
1975,6,,125,5,N,,Brian Hayes (minors),LHP,,,,,,,,,,,,,HS,"Savanna HS (Anaheim, CA)",6
1974,6,,126,6,N,,Mike Denevi (minors),SS,,,,,,,,,,,,,4Yr,"Santa Clara University (Santa Clara, CA)",6
1973,6,,123,3,Y,,John Buffamoyer (minors),C,,,,,,,,,,,,,HS,"Berea HS (Greenville, SC)",6
1972,6,,126,6,Y,,Tom Deidel (minors),LHP,,,,,,,,,,,,,HS,"Mullen HS (Denver, CO)",6
1971,6,,126,4,Y,,Edwin Kurtz (minors),RHP,,,,,,,,,,,,,HS,"Duncan U. Fletcher HS (Neptune Beach, FL)",6
1970,6,,127,5,Y,,Bill Travers (minors),LHP,7.5,1.0,0.0,0.0,,,205.0,65.0,71.0,4.1,1.39,1.0,HS,"Norwood HS (Norwood, MA)",6
1969,6,,141,21,N,,Larry Hollyfield (minors),OF,,,,,,,,,,,,,HS,"Compton HS (Compton, CA)",6
1968,6,,130,22,N,,Roger McSwain (minors),OF,,,,,,,,,,,,,HS,"Crest HS (Shelby, NC)",6
2023,7,,212,18,Y,"$72,500",Tate Kuehner (minors),P,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",7
2022,7,,222,26,Y,"$97,500",Ben Metzinger (minors),3B,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",7
2021,7,,207,15,Y,"$147,500",Tristan Peters (minors),OF,,,,,,,,,,,,,4Yr,"Southern Illinois University Carbondale (Carbondale, IL)",7
2019,7,,223,26,Y,"$450,000",Gabe Holt (minors),CF,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",7
2018,7,,215,21,Y,"$10,000",David Fry (minors),C,0.1,57.0,101.0,4.0,0.238,0.734,2.0,0.0,0.0,12.6,2.2,0.0,4Yr,"Northwestern State University of Louisiana (Natchitoches, LA)",7
