Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2001,3,,90,14,Y,"$725,000",Tagg Bozied (minors),1B,,,,,,,,,,,,,4Yr,"University of San Francisco (San Francisco, CA)",3
2000,3,,79,9,Y,"$425,000",Omar Falcon (minors),C,,,,,,,,,,,,,HS,"Miami Southridge HS (Miami, FL)",3
1999,3,,112,28,Y,,Josh Vitek (minors),RHP,,,,,,,,,,,,,HS,"Fayetteville HS (Fayetteville, TX)",3
1998,3,,82,9,N,,Beau Craig (minors),C,,,,,,,,,,,,,HS,"Grossmont HS (La Mesa, CA)",3
1997,3,,110,26,Y,,Jay Darr (minors),RHP,,,,,,,,,,,,,HS,"Glen Rose HS (Malvern, AR)",3
1996,3,,80,15,Y,,Widd Workman (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",3
1995,3,,61,2,Y,,Ryan Van De Weg (minors),RHP,,,,,,,,,,,,,4Yr,"Western Michigan University (Kalamazoo, MI)",3
1994,3,,66,3,Y,,Heath Murray (minors),LHP,-1.4,39.0,19.0,0.0,0.105,0.255,88.0,2.0,15.0,6.41,1.88,0.0,4Yr,"University of Michigan (Ann Arbor, MI)",3
1993,3,,86,14,Y,,Matt Clement (minors),RHP,12.3,188.0,348.0,0.0,0.095,0.254,238.0,87.0,86.0,4.47,1.4,0.0,HS,"Butler Area HS (Butler, PA)",3
1992,3,,85,17,Y,,Jared Baker (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",3
1991,3,,81,8,N,,Antone Williamson (minors),3B,-0.8,24.0,54.0,0.0,0.204,0.514,,,,,,,HS,"Torrance HS (Torrance, CA)",3
1990,3,,92,19,Y,,Jerrey Thurston (minors),C,,,,,,,,,,,,,HS,"Lake Brantley HS (Altamonte Springs, FL)",3
1989,3,,76,16,Y,,Scott Bream (minors),SS,,,,,,,,,,,,,HS,"Millard South HS (Omaha, NE)",3
1988,3,,58,1,Y,,Ray Holbert (minors),SS,-1.0,115.0,202.0,2.0,0.223,0.577,,,,,,,HS,"Jordan HS (Long Beach, CA)",3
1987,3,,68,10,Y,,Bobby Sheridan (minors),RHP,,,,,,,,,,,,,HS,"Upland HS (Upland, CA)",3
1986,3,,66,11,Y,,Joe Lewis (minors),C,,,,,,,,,,,,,HS,"St. Amant HS (St. Amant, LA)",3
1985,3,,76,22,Y,,Jim Tatum (minors),3B,-1.1,173.0,201.0,3.0,0.194,0.533,,,,,,,HS,"Santana HS (Santee, CA)",3
1984,3,,65,11,Y,,Brad Pounders (minors),3B,,,,,,,,,,,,,4Yr,"University of California, Riverside (Riverside, CA)",3
1983,3,,64,10,Y,,Ed Vosberg (minors),LHP,1.9,106.0,2.0,0.0,0.0,0.0,266.0,10.0,15.0,4.32,1.54,13.0,4Yr,"University of Arizona (Tucson, AZ)",3
1982,3,,57,3,Y,,Mark Wasinger (minors),2B,-0.1,50.0,90.0,1.0,0.244,0.617,,,,,,,4Yr,"Old Dominion University (Norfolk, VA)",3
1981,3,,58,6,Y,,Tony Gwynn (minors),OF,69.2,2440.0,9288.0,135.0,0.338,0.847,,,,,,,4Yr,"San Diego State University (San Diego, CA)",3
1979,3,,66,14,Y,,Steve Johnson (minors),OF,,,,,,,,,,,,,HS,"Rich East HS (Park Forest, IL)",3
1978,3,,57,5,Y,,George Stablein (minors),RHP,0.2,4.0,3.0,0.0,0.0,0.25,4.0,0.0,1.0,3.09,1.63,0.0,4Yr,"California State University, Dominguez Hills (Carson, CA)",3
1977,3,,60,8,N,,Rickey Foley (minors),RHP,,,,,,,,,,,,,4Yr,"Santa Clara University (Santa Clara, CA)",3
1976,3,,53,5,Y,,Tod Olson (minors),SS,,,,,,,,,,,,,HS,"Atwater HS (Atwater, CA)",3
1975,3,,50,2,Y,,Tony Castillo (minors),C,-0.1,5.0,8.0,0.0,0.125,0.25,,,,,,,HS,"James Lick HS (San Jose, CA)",3
1974,3,,49,1,Y,,Roger Coe (minors),LHP,,,,,,,,,,,,,4Yr,"University of Toledo (Toledo, OH)",3
1973,3,,52,4,N,,Steve Day (minors),SS,,,,,,,,,,,,,HS,"Lufkin HS (Lufkin, TX)",3
1972,3,,49,1,Y,,Gary Walls (minors),SS,,,,,,,,,,,,,HS,"Birmingham HS (Birmingham, AL)",3
1970,3,,49,1,Y,,Fred Seibly (minors),RHP,,,,,,,,,,,,,HS,"Granada Hills HS (Granada Hills, CA)",3
1969,3,,72,24,N,,Rudy Arroyo (minors),SS,-0.2,9.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,5.4,1.97,0.0,4Yr,"University of Massachusetts Amherst (Amherst, MA)",3
2023,4,,128,27,Y,"$511,600",Homer Bush (minors),OF,,,,,,,,,,,,,4Yr,"Grand Canyon University (Phoenix, AZ)",4
2022,4,,120,14,Y,"$502,800",Lamar King (minors),C,,,,,,,,,,,,,HS,"Calvert Hall College HS (Towson, MD)",4
2021,4,,129,28,Y,"$300,000",Jackson Wolf (minors),P,0.0,0.0,0.0,,,,1.0,1.0,0.0,5.4,1.4,0.0,4Yr,"West Virginia University (Morgantown, WV)",4
2020,4,,109,8,Y,"$80,000",Levi Thomas (minors),P,,,,,,,,,,,,,4Yr,"Troy University (Troy, AL)",4
2019,4,,113,6,Y,"$512,400",Matt Brash (minors),P,1.5,2.0,0.0,0.0,,,117.0,13.0,8.0,3.63,1.43,4.0,4Yr,"Niagara University (Lewiston, NY)",4
2018,4,,111,7,Y,"$500,000",Dylan Coleman (minors),RHP,1.1,6.0,0.0,0.0,,,96.0,5.0,4.0,3.88,1.37,0.0,4Yr,"Missouri State University (Springfield, MO)",4
2017,4,,108,3,Y,"$900,000",Sam Keating (minors),RHP,,,,,,,,,,,,,HS,"Canterbury School (Fort Myers, FL)",4
2016,4,,114,8,Y,"$100,000",Joey Lucchesi (minors),LHP,4.0,62.0,92.0,0.0,0.054,0.165,79.0,23.0,24.0,4.07,1.27,0.0,4Yr,"Southeast Missouri State University (Cape Girardeau, MO)",4
2015,4,,117,12,Y,"$484,000",Austin Allen (minors),C,-0.3,57.0,118.0,2.0,0.195,0.54,,,,,,,4Yr,"Florida Institute of Technology (Melbourne, FL)",4
2014,4,,117,12,Y,"$406,700",Nicholas Torres (minors),RF,,,,,,,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)",4
2013,4,,118,12,Y,"$415,000",Mason Smith (minors),CF,,,,,,,,,,,,,HS,"Rocky Mountain HS (Meridian, ID)",4
2012,4,,135,7,Y,"$393,000",Walker Lockett (minors),RHP,-1.1,13.0,10.0,0.0,0.1,0.35,20.0,2.0,4.0,7.67,1.78,0.0,HS,"Providence School of Jacksonville (Jacksonville, FL)",4
2011,4,,143,22,Y,"$200,000",Cody Hebner (minors),RHP,,,,,,,,,,,,,JC,"Green River Community College (Auburn, WA)",4
2010,4,,124,9,Y,"$234,000",Chris Bisson (minors),2B,,,,,,,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",4
2009,4,,114,3,Y,"$600,000",Keyvius Sampson (minors),RHP,-1.5,31.0,23.0,0.0,0.0,0.0,31.0,2.0,7.0,5.6,1.75,0.0,HS,"Forest HS (Ocala, FL)",4
2008,4,,135,23,N,,Jason Kipnis (minors),OF,21.3,1165.0,4404.0,126.0,0.26,0.75,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",4
2007,4,,134,10,Y,"$200,000",*Corey Kluber (minors),RHP,34.0,16.0,28.0,0.0,0.107,0.281,271.0,116.0,77.0,3.44,1.13,1.0,4Yr,"Stetson University (DeLand, FL)",4
2007,4,,147,23,Y,"$50,000",Lance Zawadzki (minors),SS,-0.2,20.0,35.0,0.0,0.2,0.557,,,,,,,4Yr,"Lee University (Cleveland, TN)",4
2006,4,,123,17,Y,"$257,500",Nathan Culp (minors),LHP,,,,,,,,,,,,,4Yr,"University of Missouri (Columbia, MO)",4
2005,4,,128,18,Y,"$245,000",Mike Baxter (minors),OF,0.5,232.0,417.0,4.0,0.228,0.664,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",4
2004,4,,102,1,Y,"$375,000",Daryl Jones (minors),1B,,,,,,,,,,,,,HS,"Westchester HS (Los Angeles, CA)",4
2003,4,,101,4,Y,"$280,000",Peter Stonard (minors),SS,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",4
2002,4,,115,13,Y,,Aaron Coonrod (minors),RHP,,,,,,,,,,,,,JC,"John A. Logan College (Carterville, IL)",4
2001,4,,120,14,Y,,Josh Barfield (minors),2B,2.6,309.0,1012.0,16.0,0.264,0.671,,,,,,,HS,"Klein HS (Klein, TX)",4
2000,4,,109,9,Y,,Mewelde Moore (minors),OF,,,,,,,,,,,,,HS,"Belaire HS (Baton Rouge, LA)",4
1999,4,,142,28,Y,,Jason Moore (minors),SS,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",4
1998,4,,112,9,Y,,Travis Devine (minors),RHP,,,,,,,,,,,,,HS,"Dacula HS (Dacula, GA)",4
1997,4,,140,26,Y,,Tony Lawrence (minors),C,,,,,,,,,,,,,4Yr,"Louisiana Tech University (Ruston, LA)",4
1996,4,,110,15,Y,,Nathan Dunn (minors),3B,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",4
1995,4,,89,2,Y,,Brandon Kolb (minors),RHP,-0.6,19.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,7.99,2.15,0.0,4Yr,"Texas Tech University (Lubbock, TX)",4
1994,4,,94,3,Y,,Gordie Amerson (minors),OF,,,,,,,,,,,,,HS,"San Gorgonio HS (San Bernardino, CA)",4
1993,4,,114,14,N,,Tim Miller (minors),RHP,,,,,,,,,,,,,HS,"Williamsport HS (Williamsport, PA)",4
1992,4,,113,17,N,,Brett Laxton (minors),RHP,-0.6,0.0,0.0,0.0,,,9.0,0.0,2.0,7.86,1.97,0.0,HS,"Audubon HS (Audubon, NJ)",4
1991,4,,107,8,Y,,Sean Mulligan (minors),C,,2.0,1.0,0.0,0.0,0.0,,,,,,,4Yr,"University of Illinois at Urbana-Champaign (Champaign, IL)",4
1990,4,,120,21,Y,,Rusty Silcox (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",4
1989,4,,103,17,Y,,Russ Garside (minors),LHP,,,,,,,,,,,,,HS,"Douglas HS (Minden, NV)",4
1988,4,,84,1,Y,,William Thompson (minors),RHP,,,,,,,,,,,,,HS,"Mount Dora HS (Mount Dora, FL)",4
1987,4,,94,10,Y,,Darrin Reichle (minors),RHP,,,,,,,,,,,,,4Yr,"Saint Leo University (St. Leo, FL)",4
1986,4,,92,11,Y,,Mike Young (minors),LHP,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",4
1985,4,,102,22,N,,Greg Burlingame (minors),LHP,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",4
1984,4,,91,11,N,,Larry Melton (minors),RHP,,,,,,,,,,,,,4Yr,"University of Portland (Portland, OR)",4
1983,4,,90,10,N,,Todd Crosby (minors),SS,,,,,,,,,,,,,HS,"El Camino Real HS (Woodland Hills, CA)",4
1982,4,,83,3,Y,,Mark Williamson (minors),RHP,6.6,1.0,0.0,0.0,,,365.0,46.0,35.0,3.86,1.34,21.0,4Yr,"San Diego State University (San Diego, CA)",4
1981,4,,83,6,Y,,Scott Thompson (minors),OF,,,,,,,,,,,,,HS,"Lower Dauphin HS (Hummelstown, PA)",4
1980,4,,82,5,Y,,Neil Bryant (minors),LHP,,,,,,,,,,,,,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",4
1980,4,,86,9,Y,,*David Christianson (minors),1B,,,,,,,,,,,,,HS,"Kennedy HS (Chicago, IL)",4
1979,4,,92,14,Y,,Mark Parent (minors),C,1.7,474.0,1303.0,53.0,0.214,0.642,,,,,,,HS,"Anderson Union HS (Anderson, CA)",4
1978,4,,83,5,N,,Larry Reynolds (minors),OF,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",4
1977,4,,86,8,Y,,Ozzie Smith (minors),SS,76.9,2573.0,9396.0,28.0,0.262,0.666,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)",4
1976,4,,77,5,Y,,Paul O'Neill (minors),3B,,,,,,,,,,,,,4Yr,"Texas Wesleyan University (Fort Worth, TX)",4
1975,4,,74,2,Y,,Tim Derryberry (minors),OF,,,,,,,,,,,,,HS,"Chino HS (Chino, CA)",4
1974,4,,73,1,N,,Brandt Humphry (minors),RHP,,,,,,,,,,,,,HS,"North Torrance HS (Torrance, CA)",4
1973,4,,76,4,Y,,Jerry Stone (minors),C,,,,,,,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",4
1972,4,,73,1,Y,,Charles Brown (minors),OF,,,,,,,,,,,,,HS,"South Leake HS (Walnut Grove, MS)",4
1971,4,,75,3,Y,,Craig Settles (minors),SS,,,,,,,,,,,,,HS,"Point Loma HS (San Diego, CA)",4
1970,4,,74,2,Y,,Steve Simpson (minors),RHP,-0.1,9.0,0.0,0.0,,,9.0,0.0,2.0,4.76,1.59,2.0,4Yr,"Washburn University (Topeka, KS)",4
1969,4,,96,24,Y,,Edward Rundle (minors),OF,,,,,,,,,,,,,4Yr,"Lamar University (Beaumont, TX)",4
1968,4,,83,23,N,,Luciano Hernandez (minors),RHP,,,,,,,,,,,,,HS,"Solana Beach HS (Solana Beach, CA)",4
2022,5,,150,14,Y,"$325,000",Nathan Martorella (minors),1B,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",5
2021,5,,160,28,Y,"$324,100",Max Ferguson (minors),2B,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",5
2020,5,,139,8,Y,"$300,000",Jagger Haynes (minors),P,,,,,,,,,,,,,HS,"West Columbus HS (Cerro Gordo, NC)",5
2019,5,,143,6,Y,"$325,000",Chris Lincoln (minors),P,,,,,,,,,,,,,4Yr,"University of California, Santa Barbara (Santa Barbara, CA)",5
2018,5,,141,7,Y,"$350,000",Dwanya Williams-Sutton (minors),RF,,,,,,,,,,,,,4Yr,"East Carolina University (Greenville, NC)",5
2017,5,,138,3,Y,"$250,000",Jonny Homza (minors),3B,,,,,,,,,,,,,HS,"South Anchorage HS (Anchorage, AK)",5
2016,5,,144,8,Y,"$350,000",Lake Bachar (minors),RHP,,,,,,,,,,,,,4Yr,"University of Wisconsin-Whitewater (Whitewater, WI)",5
2015,5,,147,12,Y,"$275,000",Josh Magee (minors),CF,,,,,,,,,,,,,HS,"Franklinton HS (Franklinton, LA)",5
2014,5,,147,12,Y,"$200,000",Auston Bousfield (minors),CF,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",5
2013,5,,148,12,Y,"$308,000",Josh VanMeter (minors),SS,-1.2,300.0,743.0,19.0,0.206,0.64,3.0,0.0,0.0,39.0,5.67,0.0,HS,"Norwell HS (Ossian, IN)",5
2012,5,,165,7,Y,"$375,000",Mallex Smith (minors),CF,5.3,442.0,1480.0,13.0,0.255,0.686,,,,,,,JC,"Santa Fe College (Gainesville, FL)",5
2011,5,,173,22,Y,"$150,000",Mark Pope (minors),RHP,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
2010,5,,154,9,Y,"$163,800",Rico Noel (minors),CF,0.0,15.0,2.0,0.0,0.5,1.0,,,,,,,4Yr,"Coastal Carolina University (Conway, SC)",5
2009,5,,144,3,Y,"$177,300",Jason Hagerty (minors),C,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",5
2008,5,,165,23,Y,"$166,000",Anthony Bass (minors),RHP,3.8,160.0,38.0,0.0,0.105,0.263,382.0,16.0,28.0,3.91,1.28,15.0,4Yr,"Wayne State University (Detroit, MI)",5
2007,5,,177,23,Y,"$129,000",Jeremy Hefner (minors),RHP,-1.3,48.0,52.0,1.0,0.039,0.17,50.0,8.0,15.0,4.65,1.32,0.0,4Yr,"Oral Roberts University (Tulsa, OK)",5
2006,5,,153,17,Y,"$167,500",Andrew Underwood (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",5
2005,5,,158,18,Y,"$105,000",Seth Johnston (minors),SS,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",5
2004,5,,132,1,Y,"$200,000",Sean Kazmar Jr. (minors),SS,-0.1,22.0,41.0,0.0,0.195,0.496,,,,,,,JC,"College of Southern Nevada (Henderson, NV)",5
2003,5,,131,4,Y,"$215,000",Billy Hogan (minors),SS,,,,,,,,,,,,,JC,"Chandler-Gilbert Community College (Chandler, AZ)",5
2002,5,,145,13,Y,,Sean Thompson (minors),LHP,,,,,,,,,,,,,HS,"ThunderRidge HS (Highlands Ranch, CO)",5
2001,5,,150,14,Y,,Greg Sain (minors),C,,,,,,,,,,,,,4Yr,"University of California, San Diego (La Jolla, CA)",5
2000,5,,139,9,Y,,Jon Huber (minors),RHP,0.9,0.0,0.0,0.0,,,25.0,2.0,1.0,2.57,1.18,0.0,HS,"North Fort Myers HS (North Fort Myers, FL)",5
1999,5,,148,4,Y,,*Chris Heck (minors),LHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",5
1999,5,,172,28,Y,,Mike Thompson (minors),RHP,-0.8,25.0,27.0,0.0,0.148,0.327,26.0,4.0,6.0,5.27,1.48,0.0,HS,"Lamar HS (Lamar, CO)",5
1998,5,,142,9,Y,,Kevin Eberwein (minors),3B,,,,,,,,,,,,,4Yr,"University of Nevada, Las Vegas (Paradise, NV)",5
1997,5,,170,26,N,,Tim Hummel (minors),SS,-1.3,82.0,194.0,3.0,0.222,0.599,,,,,,,HS,"Burke HS (Montgomery, KY)",5
1996,5,,140,15,Y,,Brian Loyd (minors),C,,,,,,,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",5
1995,5,,117,2,Y,,Ken Henderson (minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",5
1994,5,,122,3,Y,,Eric Newman (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",5
1993,5,,142,14,Y,,Hal Garrett (minors),RHP,,,,,,,,,,,,,HS,"Brentwood HS (Brentwood, TN)",5
1992,5,,141,17,Y,,Jim Baron (minors),LHP,,,,,,,,,,,,,HS,"Humble HS (Humble, TX)",5
1991,5,,133,8,Y,,Joey Long (minors),LHP,-0.3,10.0,0.0,0.0,,,10.0,0.0,0.0,8.18,2.27,0.0,4Yr,"Kent State University (Kent, OH)",5
1990,5,,147,20,Y,,Mark Anthony (minors),3B,,,,,,,,,,,,,HS,"Lancaster HS (Lancaster, SC)",5
1989,5,,130,17,Y,,Dave Staton (minors),1B,0.2,46.0,108.0,9.0,0.213,0.813,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",5
1988,5,,110,1,Y,,Bryce Florie (minors),RHP,2.6,109.0,9.0,0.0,0.111,0.384,261.0,20.0,24.0,4.47,1.51,2.0,HS,"Hanahan HS (Hanahan, SC)",5
1987,5,,120,10,Y,,David Bond (minors),LHP,,,,,,,,,,,,,4Yr,"Troy University (Troy, AL)",5
1986,5,,118,11,Y,"$25,000",Craig Cooper (minors),1B,,,,,,,,,,,,,4Yr,"Georgia Southern University (Statesboro, GA)",5
1985,5,,128,22,Y,,Chris Knabenshue (minors),OF,,,,,,,,,,,,,4Yr,"University of Northern Colorado (Greeley, CO)",5
1984,5,,117,11,Y,,Eric Varoz (minors),2B,,,,,,,,,,,,,4Yr,"Brigham Young University (Provo, UT)",5
1983,5,,116,10,Y,,Henry Hubbard (minors),OF,,,,,,,,,,,,,4Yr,"Wofford College (Spartanburg, SC)",5
1982,5,,109,3,Y,,Greg Raymer (minors),RHP,,,,,,,,,,,,,4Yr,"Western Kentucky University (Bowling Green, KY)",5
1981,5,,109,6,N,,Burk Goldthorn (minors),C,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",5
1980,5,,108,5,Y,,Steve Murray (minors),OF,,,,,,,,,,,,,4Yr,"Rowan University (Glassboro, NJ)",5
1979,5,,118,14,Y,,Mark Thurmond (minors),LHP,4.5,152.0,158.0,0.0,0.139,0.327,314.0,40.0,46.0,3.69,1.38,21.0,4Yr,"Texas A&M University (College Station, TX)",5
1978,5,,109,5,Y,,Floyd Chiffer (minors),RHP,-1.1,81.0,12.0,0.0,0.0,0.0,81.0,5.0,5.0,4.02,1.48,5.0,4Yr,"University of California, Los Angeles (Los Angeles, CA)",5
1977,5,,112,8,Y,,James Stehle (minors),LHP,,,,,,,,,,,,,4Yr,"Wilkes University (Wilkes-Barre, PA)",5
1976,5,,101,5,Y,,Jim Beswick (minors),OF,-0.4,17.0,20.0,0.0,0.05,0.145,,,,,,,HS,"East Allegheny HS (North Versailles, PA)",5
1975,5,,98,2,N,,Tom Willette (minors),LHP,,,,,,,,,,,,,HS,"Plymouth Salem HS (Canton, MI)",5
1974,5,,97,1,N,,Lenn Sakata (minors),2B,3.9,564.0,1289.0,25.0,0.23,0.616,,,,,,,4Yr,"Gonzaga University (Spokane, WA)",5
1973,5,,100,4,Y,,Nathaniel Harmon (minors),RHP,,,,,,,,,,,,,HS,"Taft HS (Hamilton, OH)",5
1972,5,,97,1,Y,,Randy Jones (minors),LHP,17.8,319.0,599.0,0.0,0.132,0.307,305.0,100.0,123.0,3.42,1.25,2.0,4Yr,"Chapman University (Orange, CA)",5
1971,5,,100,3,Y,,Dave Freisleben (minors),RHP,1.6,148.0,192.0,0.0,0.141,0.395,202.0,34.0,60.0,4.3,1.53,4.0,HS,"Sam Rayburn HS (Pasadena, TX)",5
1970,5,,99,2,Y,,Ulysees Wilson (minors),SS,,,,,,,,,,,,,4Yr,"Florida Agricultural and Mechanical University (Tallahassee, FL)",5
1969,5,,120,24,Y,,Gil Vidrio (minors),SS,,,,,,,,,,,,,HS,"Sweetwater HS (National City, CA)",5
1968,5,,107,23,Y,,John Preston (minors),RHP,,,,,,,,,,,,,HS,"Sweetwater HS (National City, CA)",5
2023,6,,191,27,Y,"$250,000",Jay Beshears (minors),2B,,,,,,,,,,,,,4Yr,"Duke University (Durham, NC)",6
2022,6,,180,14,Y,"$250,000",Jakob Marsee (minors),OF,,,,,,,,,,,,,4Yr,"Central Michigan University (Mount Pleasant, MI)",6
2021,6,,190,28,Y,"$500,000",Ryan Bergert (minors),P,,,,,,,,,,,,,4Yr,"West Virginia University (Morgantown, WV)",6
2019,6,,173,6,Y,,Drake Fellows (minors),P,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",6
2018,6,,171,7,Y,"$250,000",Alexuan Vega (minors),LHP,,,,,,,,,,,,,HS,"Leonides Morales HS (Lajas, Puerto Rico)",6
2017,6,,168,3,Y,"$240,000",Aaron Leasher (minors),LHP,,,,,,,,,,,,,4Yr,"Morehead State University (Morehead, KY)",6
2016,6,,174,8,Y,"$50,000",Will Stillman (minors),RHP,,,,,,,,,,,,,4Yr,"Wofford College (Spartanburg, SC)",6
2015,6,,177,12,Y,"$200,000",Jordan Guerrero (minors),RHP,,,,,,,,,,,,,JC,"Polk State College (Winter Haven, FL)",6
2014,6,,177,12,Y,"$175,000",Zach Risedorf (minors),C,,,,,,,,,,,,,HS,"Northwestern Regional HS (Winsted, CT)",6
2013,6,,178,12,Y,"$200,000",Trevor Gott (minors),RHP,-0.9,87.0,1.0,0.0,0.0,0.0,255.0,16.0,15.0,4.65,1.31,6.0,4Yr,"University of Kentucky (Lexington, KY)",6
2012,6,,195,7,Y,"$100,000",Jalen Goree (minors),SS,,,,,,,,,,,,,HS,"Bibb County HS (Centreville, AL)",6
2011,6,,203,22,Y,"$125,000",Kyle Gaedele (minors),RF,,,,,,,,,,,,,4Yr,"Valparaiso University (Valparaiso, IN)",6
2010,6,,184,9,Y,"$1,400,000",Johnny Barbato (minors),RHP,-0.4,24.0,1.0,0.0,0.0,0.0,44.0,1.0,3.0,6.14,1.59,0.0,HS,"Felix Varela HS (Miami, FL)",6
2009,6,,174,3,Y,"$298,000",James Needy (minors),RHP,,,,,,,,,,,,,HS,"Santana HS (Santee, CA)",6
2008,6,,195,23,Y,"$400,000",Cole Figueroa (minors),SS,-0.4,48.0,77.0,0.0,0.208,0.536,,,,,,,4Yr,"University of Florida (Gainesville, FL)",6
2007,6,,207,23,Y,"$115,000",Emmanuel Quiles (minors),C,,,,,,,,,,,,,HS,"Delgado HS (Sabana Hoyo, Puerto Rico)",6
2006,6,,183,17,N,,Tim Bascom (minors),RHP,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",6
2005,6,,188,18,Y,"$60,000",Neil Jamison (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",6
2004,6,,162,1,Y,"$140,000",Jon Ellis (minors),RHP,,,,,,,,,,,,,4Yr,"The Citadel (Charleston, SC)",6
2003,6,,161,4,N,,Cory Patton (minors),OF,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",6
2002,6,,175,13,Y,,Adam Shorsher (minors),C,,,,,,,,,,,,,4Yr,"San Jose State University (San Jose, CA)",6
2001,6,,180,14,Unk,,Jason Wiedmeyer (minors),LHP,,,,,,,,,,,,,4Yr,"University of Memphis (Memphis, TN)",6
2000,6,,169,9,Y,,Ryan Earey (minors),RHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",6
1999,6,,202,28,Y,,Blair De Hart (minors),RHP,,,,,,,,,,,,,4Yr,"James Madison University (Harrisonburg, VA)",6
1998,6,,172,9,N,,Dale Deveraux (minors),RHP,,,,,,,,,,,,,HS,"American Fork HS (American Fork, UT)",6
1997,6,,200,26,Y,,Brittan Motley (minors),OF,,,,,,,,,,,,,HS,"Hickman Mills HS (Kansas City, MO)",6
1996,6,,170,15,Y,,Tom Szymborski (minors),RHP,,,,,,,,,,,,,4Yr,"University of Illinois at Chicago (Chicago, IL)",6
1995,6,,145,2,Y,,Kevin Walker (minors),LHP,0.1,110.0,4.0,0.0,0.25,0.5,122.0,7.0,3.0,4.76,1.44,0.0,HS,"Grand Prairie HS (Grand Prairie, TX)",6
1994,6,,150,3,Y,,Trajan Langdon (minors),3B,,,,,,,,,,,,,HS,"East HS (Anchorage, AK)",6
1993,6,,170,14,Y,,Greg Keagle (minors),RHP,-0.9,1.0,1.0,0.0,0.0,0.0,46.0,6.0,16.0,6.76,1.83,0.0,4Yr,"Florida International University (Miami, FL)",6
1992,6,,169,17,Y,,Brad Gennaro (minors),OF,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",6
1991,6,,159,8,Y,,Mike Grohs (minors),RHP,,,,,,,,,,,,,4Yr,"Old Dominion University (Norfolk, VA)",6
1990,6,,174,20,Y,,Jeff Pearce (minors),OF,,,,,,,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",6
1989,6,,156,16,Y,,Darrell Sherman (minors),OF,-0.8,37.0,63.0,0.0,0.222,0.553,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",6
1988,6,,136,1,Y,,Bob Brucato (minors),RHP,,,,,,,,,,,,,4Yr,"Northwestern University (Evanston, IL)",6
1987,6,,146,10,Y,,Dave Hollins (minors),3B,17.8,983.0,3346.0,112.0,0.26,0.779,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",6
1986,6,,144,11,Y,,Jim Austin (minors),RHP,2.1,0.0,0.0,0.0,,,83.0,6.0,4.0,3.06,1.3,0.0,4Yr,"Virginia Commonwealth University (Richmond, VA)",6
